dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2,coeff_3
1,0.6458104321650848,16.242663302028827,14.957169034783957,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.017857153491414923,6.308929065976599,6.886320559826371,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.9961258185466165,25.932786497365168,25.584193591086763,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.7351945345387835,16.85912620687497,17.147753467931146,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.7219424608658251,16.28580920697627,16.802164756414776,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.41049650828268813,9.64740938950746,10.618307683974859,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.20378019283949034,8.212440723123182,8.212440723123182,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.9621025290385223,24.102566598573382,24.296520772666504,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.2244710280387413,8.26621878878632,8.404130958078166,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.04778276531899028,7.735845399433091,7.056733774916816,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.8838471675590724,22.205317773246104,21.556478460157425,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.8891320636845056,21.001875028545875,21.732051826290707,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.9627818994290742,25.26123590219752,24.32165013211958,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.6111746376783252,14.193983288627951,14.193983288627951,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.985813877230587,23.868424817390093,25.187595626256755,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.4030898969567097,10.707572002956505,10.511625999751729,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.15691591258096682,8.69424054784925,7.813672857637586,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.5874491300198148,12.97099077243624,13.697537960785578,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.3845231241115672,10.564338843711743,10.251430805453227,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
1,0.29390423105137065,8.92059160955988,9.122711799739756,3,low,62,0.941769783777475,2.365144025489871,6.791415658053217,5.1780109858487515,7.5418434762148445,6.223359173163612
2,0.5539410225005864,-23.272612474701173,-23.35821658290368,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.3962478937053667,-18.73476330674722,-18.030201760958374,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.04812677258007669,-10.012298718807855,-8.838162556369403,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.5256725610928528,-23.70908412146633,-22.30605147848687,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.15303858181189034,-11.735208480548543,-11.491499570138327,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.500010160994154,-20.17027326546964,-21.391186166869375,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.2560867797161476,-14.753682545222894,-14.120780145569531,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.5430931578695106,-24.35626668565809,-22.948747804647788,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.5482661195184717,-23.12474206221359,-23.14310593339917,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.22578871385664923,-14.376294923573033,-13.335565605379653,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.08924631095269508,-9.848959748655444,-9.886231499711604,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.4518696252371709,-19.52754996054643,-19.769372210403404,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.7733845106973479,-33.098845930935845,-33.48017896363702,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.6821146498053886,-27.358219024087873,-28.804024170194847,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.8621413255768727,-38.506377446830115,-38.78750027541285,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.4538449963541026,-20.132083956644028,-19.833661529432216,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.5694399615273169,-23.257987147159213,-23.956023975770883,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.005272142751361675,-9.860435528332768,-7.721456874814675,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.8745242186049744,-39.593533712971464,-39.593533712971464,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.5778793458310568,-28.10433668507422,-24.288035071253095,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.9452290818309408,-46.17424087580371,-44.52874838333776,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.8917868772214366,-40.745516115657196,-40.745516115657196,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.6818796097395595,-28.79290803207974,-28.79290803207974,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.8903509156489057,-40.75983726349757,-40.64841729268665,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.193461556210612,-11.32844942440322,-12.51097568721187,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.8025594797228013,-36.63328206017838,-35.13682931811371,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.023410456838073967,-5.801364181337738,-8.197883570991989,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.9204400645771312,-43.74137297730008,-42.732321307202135,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.6691043682736179,-28.945383762702622,-28.1954305063057,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
2,0.7421488031402081,-32.7678808946818,-31.796276261793732,3,low,63,3.1265522945024626,2.0679932598571735,-7.581788417069088,-26.545641935836393,10.34762565237575,-24.985025597615273
3,0.3790985254337701,-52.420891995540764,-51.89518672980269,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.567098167179614,-57.76344815880733,-58.926616553888124,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.5955925126571219,-58.38397831449647,-60.07461840631999,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.4498588988554526,-57.94598627462778,-54.4664245982341,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.45701982539471864,-54.817820946886314,-54.729901052370536,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.3116509978753955,-49.45929786491758,-49.45929786491758,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.3133373611975704,-49.520466057016854,-49.520466057016854,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.29485946100158045,-48.770140513529284,-48.848726290986356,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.5307724612356264,-57.890432834493005,-57.50494718514675,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.3962220215994189,-52.83080687960853,-52.513661328244424,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.7187503721849594,-65.87627094479015,-65.47110768264075,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.5480919969498905,-58.504396006641535,-58.17738403574851,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.582075082707141,-59.31267810330533,-59.52611611392621,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.16765093779104812,-43.752362247748394,-44.05630970640617,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.029277197597395443,-38.26598317900092,-38.205014486330484,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.20874191791401042,-45.818780801729034,-45.647245403966615,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.022575436577678576,-37.89699566347041,-37.89699566347041,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.6346744421866868,-61.052308189105325,-61.70414323281465,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.2244417391997393,-46.44912168014176,-46.242459919278595,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.398309870301092,-52.66389727528875,-52.58917438637152,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.6195007984120342,-59.96304807518875,-61.06337101442044,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.0019484974344642358,-36.98472120684093,-36.93195343433693,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.03566996876236428,-38.22578049149555,-38.4963884339691,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.37678955251943136,-52.12729544504004,-51.81187728885994,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.21644443407337655,-46.41685529188535,-45.94005011103105,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.4048454828536602,-52.83708821994715,-52.82574098847626,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.8659941335573602,-73.12118937245434,-73.19746865678113,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.25572342020850636,-47.77126153941419,-47.4113641928435,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.6014348792249553,-60.10278936771166,-60.31397998462742,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
3,0.22690134085102698,-43.69271506021265,-46.3351528942781,3,low,64,2.3922138068218346,2.614714134974765,-36.83942694144427,-47.54782458903858,31.748491069199158,-29.242576693056204
4,0.21864505014720603,-48.19274532097259,-48.19274532097259,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.031402719502580556,-56.310069550841064,-55.75182531555274,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.2871252773397034,-46.51186266357198,-45.30591736186337,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.17264465555520647,-50.88159540788682,-50.15015873137485,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.30337638087841035,-44.734639905857364,-44.638920770639075,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.16295022250708835,-51.87436180781168,-50.559589604574015,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.6993137532277666,-35.54807460544748,-36.331513402437565,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.7715108316681932,-36.76870353403023,-37.67218276918436,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.5145524476282669,-38.30432643711567,-37.65298675086368,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.23580688811756312,-48.295778616341124,-47.46211379320844,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.2300396265987742,-47.502311392841335,-47.70738651326583,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.5057151663620585,-38.64661369989206,-37.853831508095524,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.13418496298734917,-51.42161413431229,-51.76121486296438,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.5614622629849635,-37.13554585394298,-36.77059172252302,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.4820002031050399,-38.44250071128672,-38.44250071128672,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.6796687556456437,-35.99464018213572,-36.16934858895914,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.7387072919303251,-35.6746720056375,-36.91226092047004,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.16514065567125402,-50.92554248391964,-50.46723873529062,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.10069370726504046,-53.82094236616579,-53.124223967253215,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.9275875736114292,-44.40974929695663,-45.224997522464996,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.2202715309733464,-49.22306197113824,-48.12342048737976,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.10020807150003386,-52.29153721376675,-53.143626372168974,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.7930562921829903,-37.678121905088986,-38.31604245931573,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.10742642668360325,-54.165259997603684,-52.85407281653159,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.4557409056422127,-39.17310538716584,-39.17310538716584,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.10711612944295867,-52.56423820267355,-52.866570143972,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.5325725784867406,-36.161339635431524,-37.27641141565395,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.44607481116150904,-39.20727312039533,-39.461357231601625,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.17972021725952947,-49.93179499970408,-49.850312181031356,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
4,0.9850405271691858,-49.29813178933517,-49.86712765338658,3,low,65,1.7183092106182656,0.9004887024082578,-56.8258737465282,32.808819409935296,46.69971710063254,-73.94120301865283
5,0.1542875781312758,-14.557384715954404,-15.528991861459494,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.13369956070006594,-15.389176120226718,-16.08864905656483,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.36268546617688757,-9.244623202031082,-10.43117403641087,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.6791088754456315,-1.618119049391482,-2.767216030026232,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.19445005733386767,-15.674501087064408,-14.474828950547241,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.25121038348699354,-12.426095871264641,-13.056249222926477,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.7584163915356066,-0.6524366950821454,-0.46357213265087327,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.5576185895623528,-5.898994543205636,-5.898994543205636,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.5148029178943361,-6.222725313867225,-6.924073418794261,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.46779986232110005,-7.025579420851917,-8.02091022014397,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
5,0.08717600360895816,-16.29740588509123,-17.408460259427624,3,low,66,1.4480078281513584,1.227838594240211,-20.125005862028875,33.226882280848194,-25.516982272440373,20.94929965071894
