dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1
1,0.8037676570987436,-3.1156158254206305,-3.6199200765895996,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.6604624159725573,-3.413901044404832,-4.522511002026774,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.6808423133972806,-4.537083808864666,-4.394150655033614,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.33641036647505373,-6.347870254425556,-6.563514087100389,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.7383839570185903,-5.909243212379358,-4.031731493255703,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.14810110292776912,-7.870184234957249,-7.749557466378289,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.9908907409984038,-1.2614171617445986,-2.441347707984235,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.3584375354476196,-5.202796574744761,-6.4247785972364655,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.20849323599964642,-6.991657875842173,-7.369184837644684,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.32159658493238485,-6.656816918781528,-6.656816918781528,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.8502158900857905,-2.847198427558962,-3.3273714351914494,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.3023480645927612,-6.927576792114515,-6.77805142248917,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
1,0.3298687435420723,-4.718880954055095,-6.604715716925928,1,high,1202,3.1305317660153076,3.8410957769027787,-8.682354553905151,6.298380424498254
2,0.6245869224406829,1.0496036310062704,2.4105581288527262,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.9716717604997971,0.9233814718196751,0.22140340867578695,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.28476781627562175,3.1161153573516502,4.553885980416357,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.4072846694383965,3.7811401903601722,3.7811401903601722,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.2621184325245529,5.72542936598105,4.6967415589689026,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.37885413734590023,3.4814446979296294,3.960458981337812,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.14094553336733628,6.009372722274511,5.461010680117796,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.09751606901423648,5.406325141556867,5.734931654064668,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.6379327898328352,1.858720114975661,2.3263822577321047,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.8160964454358608,1.1697536474856611,1.2026575516678373,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.7607491930392165,0.7269113350092994,1.5517471273187968,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.8116334061483129,1.5341129498878598,1.230807106045682,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.40568159195881726,4.015374203582728,3.7912512186921923,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.37794419804416524,3.458461202761649,3.9661982061584835,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.19322349249002646,5.131279938738761,5.131279938738761,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.9342440188441994,2.0244538583087177,0.45746995012741826,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.21072637744643363,6.325280567256906,5.020884672171377,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.8541612444653506,0.5896078894152862,0.9625729229817471,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.6722656707573863,1.9648112339773847,2.1098358111816133,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.556737936419416,4.138181814671829,2.8384994034939948,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.6184591489393667,3.08279615690288,2.449207596687725,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.923574744149043,0.4523393772946587,0.5247638520747807,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.03653920333265459,5.215059289607743,6.1195286709637315,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.7966851947080555,-0.6225323441277699,1.3250893795544687,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.8970953387142424,-0.2571970818642054,0.6917763776556293,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.7187884241822096,3.8953279411745108,1.8164046551994164,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.19929010500645972,5.3476996089186475,5.0930162292085495,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.041671908296979865,4.827150744936959,6.087155360268971,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.10132343832357527,4.561251725910416,5.710917581477675,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
2,0.6235346352167408,2.417195179195105,2.417195179195105,1,high,1203,3.4232650742508683,3.9093496335993505,6.349990969157126,-6.307261165364102
3,0.6450392905877504,1.7634160655748805,0.7206119439863065,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.950255086891871,2.173250936165539,2.6911038060799015,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.7274434407598867,2.1052528624107048,1.2526181811573953,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.050981199653485354,-1.7158432348585042,-3.1146634512309195,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.28771211289015464,-1.586314185932608,-1.586314185932608,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.007826493295101433,-2.9450812474527264,-3.3932728768240277,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.14674426498510573,-5.939706164575513,-2.4964112401393543,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.13035899033559128,-1.6377907206305462,-2.6021955761599758,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.5729131941589622,-1.3594702224352646,0.2549614508647405,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.09664621161532783,-3.290403027596499,-2.8198473390151624,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.48636539004593204,-0.6169102001198927,-0.3037964697668208,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.465133203675544,0.10036135503671617,-0.4408727645193259,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.04073441320578319,-4.226191060907674,-3.1808173317059953,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.6875283507103627,0.5461191397271508,0.9949239167394756,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.6387994612167486,1.1613133654914263,0.6803272236497467,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.9330110793796144,3.7273232981846847,2.579775438137485,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.9288651920204821,2.553009335592168,2.553009335592168,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.07596692874380828,-3.278677186237907,-2.95335405493775,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.1638895091076571,-1.162159015496526,-2.3857204946858257,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.6925390767042241,1.9548860415951421,1.0272734704442474,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.6224481094579388,1.0872077204123896,0.574761895887812,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.7754476880751667,2.3869930871302056,1.562536539991075,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.24061828285009634,-0.9706075791365107,-1.8903548351141093,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.47088626804830025,-0.4037306288045635,-0.4037306288045635,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.2757849161188841,-0.13547958967262952,-1.6633168983084752,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.898638961448688,2.6839048611869027,2.3578669409824937,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.9348842943811383,3.3131854953706146,2.5918690288400343,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.5804341966071915,0.5450333274216885,0.30351750300384717,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.2601525617171352,-1.43356001489262,-1.7642403351259996,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
3,0.2770692063726299,-1.124585334605841,-1.6550254418235346,1,high,1204,3.5091650204685516,3.840816278053987,-3.44380119656853,6.456061206380596
4,0.25931228176827037,-5.31025193826267,-5.821160748960288,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.37464155445214586,-5.038686537308311,-5.1774827427683645,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.41257405003981706,-4.732213599254788,-4.965773151945896,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.8013692030386275,-3.2489948870982746,-2.7958219931855965,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.8693866436090901,-2.4162017154033864,-2.4162017154033864,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.039934323213386635,-7.767773533366684,-7.0455573282409345,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.8170443217967777,-2.4373210390767164,-2.7083357119122877,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.2964531739912978,-4.236389051409092,-5.6138692704140105,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.9283831365347478,-2.806851181070826,-2.08692932813364,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.9000979094919194,-2.021784449662338,-2.2447953939113976,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.34083790621401067,-5.520800457320243,-5.366148329514739,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.9413373927168591,-1.9558822537180982,-2.0146287786117787,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.6887381514319839,-3.424440634804761,-3.424440634804761,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.6298785092373944,-1.7308327758022481,-3.752949228081275,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.8416165780681965,-2.765996066053672,-2.5711925516690233,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.3140793107059535,-6.480500665057884,-5.515493929329057,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.5371840444238057,-4.6385669478300775,-4.270297399172101,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.03632033877853358,-6.412954869141204,-7.065727769285952,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.429481493250533,-3.190182183029539,-4.871408997187827,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.6250628159890519,-3.481226171248415,-3.779826670003774,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.40346476194605363,-4.782937505999708,-5.0166140899104805,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.5459398127433529,-3.514789053019285,-4.221429532728055,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.8707744214000732,-2.86027065439403,-2.408456222687188,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.5818406271143236,-3.137384788864968,-4.021059201092351,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.7497136606476453,-3.084122922873489,-3.084122922873489,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.16061996930188582,-7.355523504540015,-6.371984225398586,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.6345221804251222,-2.418972697029405,-3.727031879068586,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.7387920376522765,-4.078944716152247,-3.145078900054656,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.6871825952977895,-2.958766499927951,-3.4331225353116896,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
4,0.9799010178823776,-1.282341237812696,-1.799396714969846,1,high,1205,1.8891115834267356,1.9988529742468668,-7.268439558800691,5.58121967834033
5,0.807619063493113,8.903790617226653,9.901211053755906,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.8724213689675433,10.007604375764558,10.322585652329225,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.36093394928156874,6.996657592091887,6.996657592091887,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.679237069964757,8.235894618043313,9.066411881241917,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.5283466035637071,5.820627651866405,8.085252194980896,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.45285214463279977,7.880804519425854,7.594352263356193,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.450660964911029,7.276078762779463,7.580104198122967,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.9459407715613497,11.114531643024511,10.80064285304933,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.19223507510077265,5.902523561991735,5.899699391804517,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.153522917009557,5.459077432098116,5.647975013232379,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.09599984712138898,5.314074618445936,5.273933375278683,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.04471853101036938,6.276842159181426,4.940478510789045,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.6584163466187959,8.483245965136236,8.93102589647364,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.34311953750277113,7.426613498361838,6.880820037283401,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.3867985109988581,6.901723276132833,7.164840949629962,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.21515223056541422,6.048717349015407,6.048717349015407,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.33267240121697383,5.762782162439435,6.812887919337295,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.46264454445044045,8.268163610519384,7.65802698159374,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.9794408580576093,11.264436783699475,11.018475928526911,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.4086087147959264,7.232824523246432,7.306660994495775,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.6204967978340423,8.781399456615334,8.684455430650297,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.20001526689418836,7.037634011017019,5.9502898016637396,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.4377315930103185,6.857754657537008,7.496031434745485,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.4890075468400784,7.829451431199231,7.829451431199231,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.6331931429331853,8.865224560647668,8.767012945854917,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.42861566496845893,6.238854939752153,7.436755449251769,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.8425241308500314,12.099838978317214,10.128179965402108,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.3713384944330893,8.137663085685439,7.064312762760003,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.7079479125228884,7.892082139189316,9.253103074850886,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
5,0.045105223802241246,4.747696274755271,4.942992966389865,1,high,1206,4.192000066671075,3.5917483806961386,4.649697914090708,6.502463075786451
6,0.7871648425065387,-14.80260065782164,-14.80260065782164,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.7017163151346056,-16.177081254185815,-15.422507285443345,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.33021108579429725,-19.596781021908953,-18.117680168432344,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.3640583289652024,-17.87212730738609,-17.87212730738609,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.24103610079772697,-18.805135922502366,-18.764621267567044,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.8461952946019384,-11.150859714746607,-14.374350229044056,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.9846431526818815,-16.427000129544687,-13.369947374560503,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.983273574968843,-13.187727994678273,-13.379883301222646,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.386849485625538,-17.70678345068731,-17.70678345068731,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.562590583197611,-16.821744550119817,-16.431827936752683,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.7832027766836527,-15.751286682175914,-14.831344404943108,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.2535150176548676,-19.271398100928813,-18.674090002685087,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.7957441743061866,-15.194944199491035,-14.740359858515435,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.08366468542752903,-21.197158746589754,-19.906309560936478,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.2948515207445672,-18.696928040660474,-18.374204527579444,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.3529519695523703,-18.83721237236077,-17.952701028438007,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.33337434685110223,-17.606784322426794,-18.09473154012567,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
6,0.26344481115454765,-18.9798558927298,-18.602051958371305,1,high,1207,4.106092338527463,3.045492208430738,-20.513274883681706,7.254737403763849
