dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5
0,0.4385444282808727,-32.06200072284684,-32.723282355452604,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.2368952679431906,-29.076019724328344,-27.574322460234995,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.09129924803808465,-24.438733120393554,-23.80520404069778,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.34429124791617194,-30.330991033287393,-30.330991033287393,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.5602187791504106,-36.78315179599764,-35.54366259610782,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.5529004422940847,-35.75997096231592,-35.39081348226721,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.6299845450177278,-36.65743043749846,-36.8231541324834,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.08189013417954971,-29.519461825553645,-23.55484930998931,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.1452359837874766,-25.852859400324864,-25.217520493140142,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.19097131389113597,-26.333665303059885,-26.396486285656923,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.8661714230637085,-36.755860417883994,-36.43990570932862,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.25269838251088084,-28.295478628404123,-27.97949205748012,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.6794840847354027,-38.013300479388086,-37.4712528536053,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.17699175676855905,-26.51653349061936,-26.037152117609907,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.791829449430457,-38.30914110137097,-37.69156110001877,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
0,0.03898073114862266,-22.391300562294422,-22.391300562294422,5,low,1201,3.735098790304007,2.785296308799545,-21.293700513263424,-28.76495361019541,17.02407308801127,-37.80598225662591,20.92963833211055,20.06784498602343
1,0.5548885157179304,-6.349770393352241,-5.559847581018009,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.9503424302821183,-16.33727172495254,-16.027348341664037,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.3481890807634709,-3.073638789887955,-4.156876021073719,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.40849108640727294,-3.721958248682561,-4.395697241746099,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.4157068289296014,-4.778183901768753,-4.432495804555449,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.7248749309449869,-8.670929399335549,-8.383623008571302,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.2074159436606544,-4.937945767579162,-3.9956714792748516,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.027363929637205686,-4.369043758925327,-4.369043758925327,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.05006399607170242,-4.294413041748553,-4.294413041748553,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.8104149247893591,-11.447967536979377,-10.647930439958017,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.24707271433641276,-3.3737861015917883,-3.9928296211250913,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.2934889776106395,-2.328584902706508,-4.035144447067382,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.6866386081137835,-7.908674798066819,-7.574132724808047,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.5479191555541384,-4.767916042117369,-5.481958829843351,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.7368229183000005,-7.353870626546721,-8.660693439813404,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.5713433124427035,-5.91587443785512,-5.754029786332563,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.8058526729842043,-9.235691986717502,-10.509743227483263,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.8037676570987436,-9.942980984283896,-10.447285235452865,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.6604624159725573,-5.974987283210882,-7.083597240832824,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.6808423133972806,-7.604151433337981,-7.461218279506929,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.33641036647505373,-3.9078960336337136,-4.123539866308547,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.7383839570185903,-10.57529063137228,-8.697778912248625,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.14810110292776912,-4.179486027802573,-4.058859259223613,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.9908907409984038,-16.8820494737263,-18.061980019965937,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.3584375354476196,-2.9672753367707267,-4.189257359262431,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.20849323599964642,-3.617627777187421,-3.995154738989932,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.32159658493238485,-4.0873080539254705,-4.0873080539254705,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.8502158900857905,-11.465257020327252,-11.94543002795974,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.3023480645927612,-4.198839909491983,-4.049314539866638,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
1,0.3298687435420723,-2.220936496858438,-4.106771259729271,5,low,1202,3.1305317660153076,3.8410957769027787,-4.467945943968417,3.7862892828377137,-6.158181446560153,-4.509686030442782,-3.491761826753973,-3.711501019428845
2,0.6245869224406829,3.613599477405634,4.97455397525209,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.9716717604997971,0.8579407321907072,0.15596266904681902,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.28476781627562175,8.069068559529363,9.506839182594069,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.4072846694383965,7.906042612237056,7.906042612237056,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.2621184325245529,10.836203823663013,9.807516016650865,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.37885413734590023,7.79750860333928,8.276522886747463,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.14094553336733628,12.036097931564678,11.487735889407961,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.09751606901423648,11.804695423562684,12.133301936070485,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.6379327898328352,4.318649044852913,4.786311187609357,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.8160964454358608,2.1918252744336404,2.2247291786158163,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.7607491930392165,2.1970251376736964,3.0218609299831938,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.8116334061483129,2.5918580334676546,2.288552189625477,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.40568159195881726,8.15108311079251,7.926960125901974,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.37794419804416524,7.78063194633198,8.288368949728815,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.19322349249002646,10.744582053707846,10.744582053707846,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.9342440188441994,2.1796567652200043,0.6126728570387051,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.21072637744643363,11.807016216120942,10.502620321035414,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.8541612444653506,1.3132966982850467,1.6862617318515076,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.6722656707573863,4.152968808565827,4.297993385770056,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.556737936419416,7.215795264635217,5.916112853457383,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.6184591489393667,5.694254468710185,5.06066590849503,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.923574744149043,0.6767067231375079,0.7491311979176299,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.03653920333265459,12.188357096005053,13.09282647736104,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.7966851947080555,0.5554443325660883,2.503066056248327,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.8970953387142424,0.14867115026805844,1.0976446097878931,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.7187884241822096,5.707860372506332,3.628937086531238,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.19929010500645972,10.915053422883679,10.66037004317358,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.041671908296979865,11.749395331205331,13.009399946537343,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.10132343832357527,10.925876276889433,12.075542132456693,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
2,0.6235346352167408,4.989356035461512,4.989356035461512,5,low,1203,3.4232650742508683,3.9093496335993505,13.702142087520322,-17.057734811019415,10.739894619605256,-7.493112613872327,-7.569121548212911,7.515585414949602
3,0.6450392905877504,-42.784937682933304,-43.82774180452188,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.950255086891871,-36.3923373670142,-35.874484497099836,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.7274434407598867,-42.41224315558194,-43.26487783683525,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.050981199653485354,-49.70574278846567,-51.104563004838084,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.28771211289015464,-45.613305579845566,-45.613305579845566,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.007826493295101433,-52.28356331949259,-52.731754948863895,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.14674426498510573,-51.69737429523343,-48.25407937079727,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.13035899033559128,-47.71004836433866,-48.67445321986809,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.5729131941589622,-45.62782962670616,-44.013397953406155,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.09664621161532783,-50.09435125118845,-49.623795562607114,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.48636539004593204,-44.497632801403526,-44.18451907105045,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.465133203675544,-43.707071553811026,-44.24830567336707,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.04073441320578319,-52.515289786316536,-51.46991605711486,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.6875283507103627,-44.05641905448626,-43.607614277473935,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.6387994612167486,-43.369964779857966,-43.85095092169965,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.9330110793796144,-35.81857143243956,-36.96611929248676,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.9288651920204821,-37.2109717154758,-37.2109717154758,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.07596692874380828,-50.59070654867931,-50.26538341737915,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.1638895091076571,-46.6180394469072,-47.8416009260965,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.6925390767042241,-42.64532316905946,-43.572935740210355,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.6224481094579388,-43.39102137761567,-43.90346720214025,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.7754476880751667,-41.773707863423084,-42.59816441056221,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.24061828285009634,-45.39497660189457,-46.31472385787217,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.47088626804830025,-44.229627875819155,-44.229627875819155,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.2757849161188841,-44.2473829761286,-45.775220284764444,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.898638961448688,-38.47934878115783,-38.80538670136224,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.9348842943811383,-36.13198561448582,-36.8533020810164,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.5804341966071915,-43.75817939875857,-43.99969522317641,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.2601525617171352,-45.67269259251485,-46.003372912748226,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
3,0.2770692063726299,-45.226845892417124,-45.75728599963482,5,low,1204,3.5091650204685516,3.840816278053987,-53.05266145572431,41.53281116664265,-68.2490996706437,64.77080094475706,-75.74561599933497,58.75331474847134
4,0.25931228176827037,-2.7684126927275736,-3.2793215034251917,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.37464155445214586,-3.4475936803099723,-3.586389885770026,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.41257405003981706,-3.546189962478422,-3.779749515169531,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.8013692030386275,-9.510897354298539,-9.057724460385861,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.8693866436090901,-10.672686309566105,-10.672686309566105,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.039934323213386635,-4.360233020444149,-3.638016815318399,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.8170443217967777,-9.139922639161151,-9.410937311996722,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.2964531739912978,-1.9574147092813317,-3.3348949282862503,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.9283831365347478,-12.964874608273728,-12.244952755336543,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.9000979094919194,-11.248504183271892,-11.471515127520952,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
4,0.34083790621401067,-3.6089059041463183,-3.4542537763408134,5,low,1205,1.8891115834267356,1.9988529742468668,-3.8074411678308913,4.5799978592440045,-8.250424048968128,-4.7599682498216405,-5.750884524747846,3.628441507517271
