dataset_id,x,y_noisy,y_true,degree,noise_level,seed,coeff_scale,coeff_offset,coeff_0,coeff_1,coeff_2
1,0.7983117853737562,-4.790500796533118,-3.3843538383672,2,moderate,2102,2.238437080909554,2.8304514664207243,5.066900965783132,-4.7266985340289365,-7.340127304842011
1,0.7552294819649504,-3.5849372500308947,-2.689441057487901,2,moderate,2102,2.238437080909554,2.8304514664207243,5.066900965783132,-4.7266985340289365,-7.340127304842011
1,0.029016124916590003,4.923570576886233,4.923570576886233,2,moderate,2102,2.238437080909554,2.8304514664207243,5.066900965783132,-4.7266985340289365,-7.340127304842011
1,0.5025041774103713,0.11805024281496312,0.8382563706402093,2,moderate,2102,2.238437080909554,2.8304514664207243,5.066900965783132,-4.7266985340289365,-7.340127304842011
1,0.5406299088269535,0.31296776061140275,0.3661288338745692,2,moderate,2102,2.238437080909554,2.8304514664207243,5.066900965783132,-4.7266985340289365,-7.340127304842011
2,0.6747917936146405,-4.699311391237873,-4.160991130699836,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.4279457880479435,0.020933400755664466,0.3715547797020788,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.3071892533010534,2.7725605418948045,2.140924103028385,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.620898653668579,-2.627475259392736,-3.0664797620738753,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.9167508836435159,-11.012370579720436,-9.797272018651046,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.08411878402373907,4.635481097626708,4.635481097626708,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.7467220723648942,-6.161537605437401,-5.713145756136861,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.176926120904777,2.3110604828104506,3.7196268585833945,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.791054464470405,-5.716300612563868,-6.721787570694049,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.6300951095428838,-2.8149936079343982,-3.249101926749177,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.9586756005818297,-10.893981460285653,-10.893981460285653,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.43401036303503715,1.200682264215181,0.2749332588176628,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.6713235252174263,-4.840484361021952,-4.088789571919926,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.7867496611091757,-6.426376395435177,-6.622106751784691,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.8937884028086295,-8.156186749509649,-9.211631316376678,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.9567625389880099,-10.843165235803237,-10.843165235803237,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.20481074828086254,2.9280258280245746,3.410491242702263,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.2471298167060494,3.063857936950167,2.9113521534365665,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.025352387183032232,5.053961217112637,5.125523057389877,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.5036570365540424,-1.6447562907202724,-0.8878957884330942,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.6168320689055808,-2.570066975853771,-2.9862702482381196,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.8379771015600193,-7.368438925119281,-7.832570929158732,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.1353161105199885,3.6573455739743093,4.151745549443225,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.8709509181978109,-7.944156527582813,-8.63973326121964,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.03952853267271084,6.583721627873268,5.013689523398258,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.7603310027015109,-4.586596848104491,-6.018554275582001,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.4637855486215655,-0.3662603878700157,-0.21021692947471182,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.5998889079776959,-3.9984728517709116,-2.6556746241338076,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.7741577570591918,2.1642986503266153,-6.332679126880518,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
2,0.22885663348702845,4.044508403279558,3.1313120863601385,2,moderate,2103,3.63412553318149,2.169426521753419,5.315411730237216,-7.234141872648524,-10.090972204183572
3,0.45372393941830047,-9.740577810320307,-9.88263585059102,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.9401606890247814,-16.45634502286722,-15.56981748573913,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.5965528615487022,-12.935716949865776,-11.359064195339062,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.510128214746707,-11.707014339859862,-10.446473398325576,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.6326308123571321,-12.331986163278804,-11.75744688694086,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.7384109814431973,-12.970181679053105,-12.984652198110519,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.16267169479527166,-6.700417427695252,-7.371810213572862,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.3264065729653789,-7.946379119291326,-8.702130528156314,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.7339039181725843,-12.024981437440076,-12.930564380684501,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.31185446596925526,-8.382095437179718,-8.575339336093073,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.580051148912565,-11.180267949171709,-11.180267949171709,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.36607336584611494,-9.056221542297578,-9.056221542297578,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.5410828420931869,-10.013844730691705,-10.766566631522055,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.6894613096853317,-12.362661177987611,-12.405798365331362,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.01016008354243092,-5.082740261275434,-6.322800697885502,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.42301116716659504,-9.370529802185315,-9.586166874995142,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.846102476229842,-14.289007246896995,-14.324652691523314,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.5425797185851297,-9.630375323635771,-10.782236899008216,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.5031957340381524,-9.681160874217063,-10.375821884539626,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.8081632623285528,-14.590824778667864,-13.842145063237068,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.35066843945102333,-9.690180936073785,-8.917234075086153,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.8042683361566988,-15.060672607932796,-13.793252029403742,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.6565945482833089,-11.89543343235627,-12.027732791555662,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.25780761005349195,-8.094548478722913,-8.119048846422318,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.8256713398915628,-13.401105712276701,-14.063401211620576,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.735511284319537,-12.949835492323901,-12.949835492323901,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.27221470663259006,-9.585734210204151,-8.238429531854973,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.03522832905251927,-5.120639431344915,-6.482632230754262,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.46601467856506384,-10.130643416846459,-10.003361268283196,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
3,0.7574461542910684,-14.319669285951797,-13.214853680457832,2,moderate,2104,2.705640545556862,3.808514204879301,-6.259432365421311,-6.196939131829028,-3.9419144640263823
4,0.9638710577003978,-12.196113596331376,-10.230092468072018,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.3097570968736518,-2.671137298532666,-4.109228668621342,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.2681553128071418,-4.052724215135892,-3.7953935772489196,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.4420686302906943,-5.753420249820946,-5.167346933431894,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.376656685897656,-4.920290865368882,-4.632828161070449,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.031007662610528564,-2.20308900450713,-2.1787338060651,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.3092876175367859,-4.939282201684472,-4.105636673159996,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.3464561047634198,-5.613721147705691,-4.3935694929685125,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.7478608681944692,-8.378651848702718,-7.962070822509203,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.9542099629411169,-10.440951409213893,-10.123457675134619,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.05837653580925739,-2.5448975640688745,-2.350342621947412,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.6944266888238053,-8.769214394239317,-7.4385667760688925,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.10346162663027103,-3.537340451337033,-2.6415518539310985,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.22563946064243745,-3.1138150016662007,-3.48398628542406,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.9257846305748164,-9.81253405624869,-9.81253405624869,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.30153138450715755,-4.046459909750432,-4.046459909750432,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.12031767793835013,-3.1142433878393607,-2.75314869733896,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.32250510290035006,-3.619389444822888,-4.207203171497067,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.2162828546555038,-2.750660068994148,-3.4167191253605584,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.9048168859001791,-10.737805145102586,-9.585883377528463,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.11939391829473944,-4.033597445355435,-2.746994504189397,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.6610961578797306,-8.958455060249172,-7.119560793776864,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.5066702149725766,-5.68849620682649,-5.717139806320887,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.9609115678303716,-10.197375253273421,-10.197375253273421,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.4313995954248835,-4.047634572159529,-5.0786414861743845,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.19808910761908172,-3.5649653672584014,-3.287226099153878,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.04774603778262965,-1.6834772220773937,-2.283223201919986,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.8511920371506502,-10.446403591199992,-9.016653837666555,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.7243645424302676,-8.087604666071483,-7.730039380763646,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
4,0.061689502863469636,-0.3092051399417004,-2.3713806408578484,2,moderate,2105,4.848258442341671,1.791222709995686,-1.989027885302806,-6.037198010258372,-2.6069542950078732
5,0.531318016401938,-30.197778057918462,-29.304121024495682,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.7970306455890422,-24.629917106755354,-24.819061955868296,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.02395019162481593,-26.54925185113912,-26.445356268268743,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.7019899412565777,-28.70317083501926,-26.895674206685097,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.42717839637626864,-29.94024966941416,-29.94024966941416,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.3194310998094947,-28.97085723186489,-29.933546932203118,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.32354937638592074,-29.58031749714648,-29.946231721194465,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.7525916108422127,-26.863590808516157,-25.855529124343082,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.12207021707930743,-29.604537236004067,-28.167630412103975,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.19668756978153723,-29.89405547592503,-29.102005535042423,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.8204730761356035,-25.137329468688346,-24.22596347358068,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.40200139409770697,-32.04329739614142,-29.999224955424424,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.8197483893548324,-24.24477765062198,-24.24477765062198,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.6683480931144261,-26.477403044091734,-27.504665193143,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.6592565731889238,-27.968968110531446,-27.657927244429143,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.8471338680139723,-22.847774255902596,-23.512538475254143,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.5922525137490576,-28.824943502938908,-28.638974992391287,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.12312371385765886,-29.23810377924011,-28.183079489054546,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.5699229901684609,-27.480125454766316,-28.907822890610735,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.4903210222466391,-30.29566811543155,-29.629935530855573,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
5,0.24576019495659684,-29.539898333400526,-29.539737738817657,2,moderate,2106,3.0315356688881394,3.3504980658849357,-25.93982303260905,-21.805174700153522,29.122274592829502
